trade_date,date,open,high,low,close,volume,pct_chg,change,RSI_6,RSI_14,RSI_24,DIF,DEA,MACD_hist,BOLL_MID,BOLL_UPPER,BOLL_LOWER,BOLL_WIDTH,BOLL_PCTB,TR,ATR_14,ATR_PCT,K,D,J,MACD_golden_cross,MACD_death_cross,KDJ_golden_cross,KDJ_death_cross,BOLL_break_up,BOLL_break_down,RSI_oversold,RSI_overbought
20220902,2022-09-02,2.5746,2.5746,2.5578,2.5578,831026.86,-0.3279,-0.01,57.67419222205812,52.15824038433209,51.30541955682921,-0.0010092895845845717,-0.0034349711201615905,0.0048513630711540376,2.54852,2.568180015527138,2.5288599844728616,0.015428574645000434,0.7360120211296387,0.01680000000000037,0.01788932806815467,0.6994029270527278,60.91176204968245,50.51042447002477,81.7144372089978,0,0,0,0,0,0,0,0
20220905,2022-09-05,2.5578,2.5746,2.5578,2.5662,826608.79,0.3289,0.01,64.92693096786275,55.2051050783943,52.9680993805498,0.0002479095476926041,-0.0026983949865907516,0.005892609068566711,2.54936,2.5705540806036162,2.528165919396384,0.016626981362864533,0.8972807387815276,0.01680000000000037,0.017811518920429363,0.6940814792467215,67.29034334586873,56.103730761972756,89.66356851366069,0,0,0,0,0,0,0,0
20220906,2022-09-06,2.5746,2.583,2.5662,2.583,916301.01,0.6557,0.02,75.14755047508251,60.60846183041742,56.09662225154215,0.002570240382979261,-0.0016446679126767491,0.00842981659131202,2.551465,2.577032683138165,2.5258973168618346,0.02004157073537381,1.1166964724489945,0.01680000000000037,0.017739267568970152,0.6867699407266803,78.19356223057915,63.46700791817488,107.64667085538768,0,0,0,0,1,0,0,0
20220907,2022-09-07,2.583,2.583,2.5746,2.5746,610967.11,-0.3257,-0.01,63.963767364242656,56.9119406187279,54.21505344308429,0.003690354394864759,-0.0005776634511684475,0.008536035692066412,2.5531499999999996,2.580185765784973,2.5261142342150262,0.021178360679923514,0.8966967344406179,0.008399999999999963,0.017072177028329423,0.6631001720006767,79.91782036494057,68.95061206709677,101.85223696062818,0,0,0,0,0,0,0,0
20220908,2022-09-08,2.583,2.583,2.5746,2.5746,444170.93,0.0,0.0,63.963767364242656,56.9119406187279,54.21505344308429,0.0045258812771695744,0.00044304549449915694,0.008165671565340834,2.55357,2.5816982850713233,2.525441714928677,0.022030557275753666,0.8738230031919052,0.008399999999999963,0.016452735812020176,0.6390404650050561,81.06732578784819,72.98951664068056,97.22294408218346,0,0,0,0,0,0,0,0
20220909,2022-09-09,2.583,2.5998,2.5746,2.5914,937803.93,0.6536,0.02,74.77538959083171,62.25207715810005,57.331686531991345,0.006469090301457481,0.0016482544558908217,0.009641671691133318,2.55525,2.588065176206668,2.522434823793332,0.02568451322310395,1.0508122182908513,0.02519999999999989,0.01707754039687587,0.6590082733995474,82.62439715794295,76.20114347976802,95.47090451429281,0,0,0,0,1,0,0,0
20220913,2022-09-13,2.5998,2.5998,2.583,2.5914,1097157.83,0.0,0.0,74.77538959083171,62.25207715810005,57.33168653199135,0.007917825687421498,0.002902168702196957,0.010031313970449082,2.55735,2.593766797743565,2.520933202256435,0.02848010459543276,0.9675040381058343,0.016799999999999926,0.017057716082813305,0.6582432693838582,82.86070921640646,78.42099872531416,91.74013019859106,0,0,0,0,0,0,0,0
20220914,2022-09-14,2.583,2.5914,2.583,2.583,616672.47,-0.3247,-0.01,61.49215883482128,58.07812573369698,55.28292780410425,0.008292557677138213,0.003980246497185209,0.008624622359906008,2.55903,2.5969707904365253,2.5210892095634745,0.029652478037791998,0.8158869349348671,0.008399999999999963,0.016439307791183782,0.636442423197204,75.24047281093777,77.36082342052202,70.99977159176927,0,0,0,1,0,0,0,0
20220915,2022-09-15,2.583,2.6082,2.583,2.5998,1383729.57,0.6515,0.02,73.00234443933826,63.36825016252347,58.38637958342232,0.009831819974754907,0.005150561192699148,0.009362517564111519,2.56113,2.603207927705639,2.519052072294361,0.032858876906395926,0.9595045681731376,0.02519999999999989,0.017065071520384934,0.6563993968914891,77.93809298506967,77.55324660870457,78.7077857377999,0,0,1,0,0,0,0,0
20220916,2022-09-16,2.6082,2.6082,2.5662,2.5662,1301191.63,-1.2945,-0.04,42.50817306042964,49.82587577345962,50.99964944279016,0.008245409296536721,0.005769530813466663,0.004951756966140116,2.562395,2.6034202027802285,2.5213697972197715,0.03202098254190199,0.5463739328771046,0.04200000000000026,0.018846137840357456,0.7343986376883118,57.51428421226862,70.87359247655925,30.795667683687356,0,0,0,1,0,0,0,0
20220919,2022-09-19,2.5746,2.5914,2.5662,2.5914,964134.85,0.9836,0.03,58.21643225310864,57.211629114201635,55.41415768170609,0.008918786579453997,0.00639938196666413,0.005038809225579734,2.564495,2.6069927757932034,2.5219972242067965,0.03314319255307845,0.8165459779697813,0.025200000000000333,0.019299985137474805,0.7447705926323533,58.342856141512556,66.69668036487701,41.635207694783645,0,0,0,0,0,0,0,0
20220920,2022-09-20,2.5998,2.5998,2.5746,2.583,1244749.85,-0.3247,-0.01,52.48078703678212,54.340190200255385,53.73045345778113,0.008674637310178923,0.006854433035367089,0.003640408549623669,2.5666,2.6083407537823264,2.524859246217674,0.032526107521488525,0.6964506928351641,0.02519999999999989,0.019721414770512313,0.76350812119676,52.22857076100858,61.87397716358753,32.93775795585067,0,0,0,0,0,0,0,0
20220921,2022-09-21,2.583,2.5914,2.5662,2.583,839920.47,0.0,0.0,52.48078703678212,54.340190200255385,53.73045345778113,0.00838449600450586,0.0071604456291948435,0.0024481007506220315,2.569125,2.608205261540914,2.530044738459086,0.03042301292534543,0.6775192827902907,0.025200000000000333,0.020112742286904316,0.7786582379753896,48.15238050733926,57.30011161150477,29.85691829900823,0,0,0,0,0,0,0,0
20220922,2022-09-22,2.583,2.5914,2.5746,2.583,922223.19,0.0,0.0,52.48078703678213,54.340190200255385,53.73045345778113,0.008061627505707936,0.007340682004497462,0.0014418910024209478,2.57165,2.607126100183243,2.536173899816757,0.02759014654656979,0.6599668500959033,0.016799999999999926,0.01987611783783972,0.7694973998389361,45.43492033822638,53.3450478537453,29.614665307188517,0,0,0,0,0,0,0,0
20220923,2022-09-23,2.5914,2.6082,2.583,2.6082,1690343.02,0.9772,0.03,68.54578162868877,61.56767560624144,58.07269053233477,0.009727053866983137,0.007817956376994598,0.003818194979977079,2.57459,2.6119955948531337,2.5371844051468666,0.02905751583990736,0.9492643431011275,0.02519999999999989,0.020256395135136877,0.7766427089616162,63.623280225484244,56.77112531099161,77.32759005446951,0,0,1,0,0,0,0,0
20220926,2022-09-26,2.6082,2.6167,2.5746,2.5746,1403928.25,-1.2903,-0.04,44.483734707129,50.16562909724459,51.36589194832657,0.008240683593145004,0.007902501820224679,0.0006763635458406497,2.576275,2.610161179452628,2.5423888205473717,0.026306337213712182,0.47528490926011224,0.04209999999999958,0.021816652625484212,0.8473802775376451,47.96007460576864,53.83410840925062,36.212006998804696,0,0,0,1,0,0,0,0
20220927,2022-09-27,2.583,2.5914,2.5662,2.5662,865792.87,-0.3268,-0.01,40.24545219273542,47.78314780706943,49.86361336062952,0.0063121520840900835,0.007584431872997761,-0.0025445595778153546,2.57754,2.6075309038841854,2.5475490961158145,0.02327095128237425,0.31094267708983864,0.025200000000000333,0.022058320295092505,0.8595713621343818,31.973383070512426,46.547199963004545,2.8257492855281896,0,1,0,0,0,0,0,0
20220928,2022-09-28,2.5746,2.5914,2.5578,2.583,1145319.08,0.6557,0.02,51.366285750629125,52.62880063576195,52.747723124104134,0.0060694319321634715,0.007281431884830903,-0.0024239999053348622,2.5792200000000003,2.6061855218459065,2.552254478154094,0.020909826882473125,0.5700895020982834,0.033600000000000296,0.022882725988300205,0.8858972508052732,35.57704881554272,42.890482913850605,20.950180618926936,0,0,0,0,0,0,0,0
20220929,2022-09-29,2.5914,2.5998,2.5662,2.5662,968997.8,-0.6515,-0.02,41.988894026341704,47.847104718133615,49.760764520339045,0.004469928315330218,0.006719131170930767,-0.004498405711201097,2.5796400000000004,2.6054371357039363,2.5538428642960644,0.02000057039271831,0.2395059638743152,0.033600000000000296,0.023648245560564496,0.9215277671484879,28.471852577650985,38.08427280178407,9.247012129384814,0,0,0,0,0,0,0,0
20220930,2022-09-30,2.5746,2.5998,2.5662,2.5998,1279615.07,1.3115,0.04,59.662470193606055,56.38266916930524,55.07047361475106,0.005846158492280207,0.006544536635200654,-0.001396756285840895,2.5813200000000003,2.6077991159019396,2.554840884098061,0.020515949903103292,0.8489542488585575,0.033600000000000296,0.02435908516338134,0.9369599647427239,42.75033522154678,39.63962694170497,48.971751781230395,0,0,1,0,0,0,0,0
20221010,2022-10-10,2.5914,2.5998,2.5746,2.583,1208903.75,-0.6472,-0.02,50.44193231986868,51.816262415403415,52.19248487736781,0.005517607679437653,0.006339150844048054,-0.0016430863292208019,2.58258,2.6066339393863243,2.558526060613676,0.018627836803757607,0.5087303786971143,0.02519999999999989,0.024419150508854095,0.9453794234941576,42.761683582898954,40.68031248876963,46.92442577115759,0,0,0,0,0,0,0,0
20221011,2022-10-11,2.583,2.5914,2.5746,2.5746,1077722.47,-0.3257,-0.01,46.16151304191269,49.65099468645019,50.80716939345582,0.004527231883854732,0.00597676705200939,-0.0028990703363093156,2.5829999999999997,2.606125105974173,2.5598748940258265,0.01790561825332813,0.31837921068597785,0.016799999999999926,0.023874925472507372,0.9273256223299685,38.015429123177896,39.79201803357238,34.46225130238892,0,0,0,1,0,0,0,0
20221012,2022-10-12,2.5746,2.5914,2.5662,2.583,1189895.73,0.3268,0.01,51.137211884630986,51.81921818100421,52.13291768588407,0.004369789515419775,0.005655371544691467,-0.0025711640585433827,2.583,2.6061251059741735,2.559874894025827,0.017905618253328127,0.5,0.025200000000000333,0.023969573653042583,0.9279742025955316,39.6050795173197,39.72970519482149,39.35582816231613,0,0,0,0,0,0,0,0
20221013,2022-10-13,2.5746,2.583,2.5662,2.5662,869556.64,-0.6515,-0.02,41.853804249627174,47.42079825155632,49.35691022203528,0.0028564681211711296,0.005095590859987399,-0.004478245477632538,2.58258,2.6066339393863243,2.558526060613676,0.018627836803757607,0.1595152308126063,0.01680000000000037,0.023457461249253856,0.9140932604338655,31.15720637883564,36.87220558949287,19.727207957521173,0,0,0,0,0,0,0,0
20221014,2022-10-14,2.5746,2.5914,2.5746,2.5746,943828.12,0.3279,0.01,47.56518799011111,49.71887995488002,50.72584020470621,0.0023083505829850637,0.004538142804586931,-0.004459584443203735,2.58258,2.6066339393863243,2.558526060613676,0.018627836803757607,0.33412280475486494,0.025200000000000333,0.023581928302878606,0.9159453236572129,34.1048042525573,35.949738477181015,30.414935803309874,0,0,0,0,0,0,0,0
20221017,2022-10-17,2.5746,2.5746,2.5662,2.5662,770513.47,-0.3268,-0.01,42.54985921213184,47.483856211254086,49.33430729616927,0.0011825223056831646,0.003867018704806178,-0.005368992798246027,2.5813200000000003,2.6060589401126184,2.556581059887382,0.019167666242556617,0.19440889684096666,0.008400000000000407,0.02249750485267302,0.8766855604657867,29.40320283503813,33.76755992980005,20.674488645514288,0,0,0,0,0,0,0,0
20221018,2022-10-18,2.5746,2.583,2.5662,2.5662,901809.36,0.0,0.0,42.54985921213184,47.483856211254086,49.33430729616928,0.00028698707639351895,0.0031510123791236464,-0.005728050605460255,2.58006,2.6052009835255614,2.5549190164744386,0.019488681290792755,0.22435445920585315,0.01680000000000037,0.022090540220339263,0.8608269121790688,19.60213522335875,29.045751694319616,0.7149022814370198,0,0,0,0,0,0,0,0
20221019,2022-10-19,2.5662,2.5746,2.5662,2.5662,651836.49,0.0,0.0,42.54985921213185,47.483856211254086,49.33430729616928,-0.000417913596997721,0.002437227183899373,-0.005710281561794188,2.5792200000000003,2.6050602867835018,2.553379713216499,0.02003728784942849,0.24806781153231058,0.008400000000000407,0.02111264449031506,0.822720150039555,13.068090148905833,23.719864512515024,-8.235458578312546,0,0,0,0,0,0,0,0
20221020,2022-10-20,2.5662,2.5746,2.5578,2.5662,953152.41,0.0,0.0,42.54985921213185,47.483856211254086,49.33430729616927,-0.0009654236562415264,0.0017566970158711932,-0.005444241344225439,2.57754,2.6020830148708005,2.5529969851291994,0.019043750918162725,0.2689770376684324,0.01680000000000037,0.020804598455292582,0.8107161739261391,15.37872676593715,20.939485263655733,4.257209770499983,0,0,0,0,0,0,0,0
20221021,2022-10-21,2.5662,2.5914,2.5662,2.583,1437752.02,0.6557,0.02,60.028722887449064,53.14943596675263,52.428682887041525,-4.321160970865989e-05,0.0013967152907552226,-0.002879853800927765,2.57838,2.6024339393863243,2.554326060613676,0.018658180242108736,0.596034165668239,0.025200000000000333,0.021118555708485993,0.8175979755511418,35.252484510624875,25.710485012645446,54.33648350658374,0,0,1,0,0,0,0,0
20221024,2022-10-24,2.583,2.5914,2.5746,2.5746,1799277.07,-0.3257,-0.01,50.762254466306324,50.2314580490457,50.809639216916885,9.726165890011629e-06,0.0011193174657821803,-0.0022191825997843373,2.57754,2.6008410864892584,2.5542389135107415,0.018080096905777165,0.4369128130279455,0.016799999999999926,0.02081008744359413,0.808284294398902,40.16832300708347,30.529764344124786,59.445440333000846,0,0,0,0,0,0,0,0
20221025,2022-10-25,2.5746,2.583,2.5662,2.5662,1400102.65,-0.3268,-0.01,42.828646411902454,47.42733695756659,49.22348510834764,-0.0006189946784802558,0.0007716550369296931,-0.002781299430819898,2.5766999999999998,2.6003805049732986,2.553019495026701,0.01838049052920315,0.2782986466749906,0.01680000000000037,0.02052365262619458,0.799768241999633,35.112215338055535,32.05724800876837,41.22214999662987,0,0,0,0,0,0,0,0
20221026,2022-10-26,2.5746,2.5746,2.5578,2.5578,1336359.73,-0.3279,-0.01,36.06478851110079,44.73778381720481,47.67062088786041,-0.001774613634285771,0.0002624013026866003,-0.004074029873944743,2.57544,2.6003584269166606,2.5505215730833393,0.019350811447100835,0.14604507220706944,0.01680000000000037,0.02025767743860928,0.7919961466341888,23.40814355870369,29.174213192080142,11.876004291950785,0,0,0,1,0,0,0,0
20221027,2022-10-27,2.5662,2.5662,2.5494,2.5494,1398865.96,-0.3289,-0.01,30.31892649497496,42.16285021485277,46.15137125761392,-0.0033298750539709765,-0.00045605396864491514,-0.0057476421706521225,2.57376,2.6009586377368024,2.5465613622631977,0.02113533331530703,0.052183454264718716,0.016799999999999926,0.020010700478708614,0.7849180387035621,15.605429039135792,24.65128514109869,-2.4862831647900023,0,0,0,0,0,0,0,0
20221028,2022-10-28,2.5578,2.5746,2.5494,2.5746,1629960.8,0.9901,0.03,55.71739256512323,51.23139917539877,51.036289636345046,-0.0025001810089491094,-0.000864879376705754,-0.0032706032644867107,2.57208,2.5939505858704512,2.550209414129549,0.017006147452996095,0.5576116253795651,0.025200000000000333,0.020381364730229452,0.7916322819167814,30.403619359424,26.568729880540456,38.073398317191085,0,0,1,0,0,0,0,0
20221031,2022-10-31,2.5662,2.5746,2.5325,2.5325,1811162.17,-1.634,-0.05,32.1930473159201,39.95909293480273,44.06737970594785,-0.005180048284115557,-0.0017279131581877146,-0.006904270251855684,2.5699750000000003,2.598048728119495,2.541901271880506,0.021847471761005058,-0.1674389635834897,0.042100000000000026,0.02193269582092735,0.8660491933238834,20.26907957294933,24.468846444676746,11.869545829494498,0,0,0,1,0,1,0,0
20221101,2022-11-01,2.5325,2.5494,2.5241,2.5409,1917922.62,0.3322,0.01,38.41829851613902,42.66955747274767,45.613549102320064,-0.006550542037774054,-0.0026924389341049827,-0.007716206207338143,2.5687100000000003,2.5996351660422032,2.5377848339577973,0.024078363102259862,0.05036619751615317,0.0253000000000001,0.022173217548003974,0.8726521133458213,21.833670681124357,23.590454523492618,18.32010299638783,0,0,0,0,0,0,0,0
20221102,2022-11-02,2.5325,2.5325,2.5157,2.5241,1367968.43,-0.6623,-0.02,31.481627848846884,38.88834862551121,43.125605590057745,-0.008889811593629116,-0.003931913466009809,-0.009915796255238613,2.565765,2.601762442891653,2.5297675571083467,0.028059812875811455,-0.07872166261094378,0.025200000000000333,0.022389416294575144,0.8870257238055207,18.25459155051616,21.811833532500465,11.14010758654755,0,0,0,0,0,1,0,0
20221103,2022-11-03,2.5241,2.5409,2.5157,2.5325,873946.41,0.3333,0.01,38.178941470985045,41.67156847163204,44.69933624480247,-0.009951178777348968,-0.005135766528277642,-0.009630824498142652,2.5640799999999997,2.603025878776646,2.5251341212233536,0.030378052772648382,0.09456557417653615,0.025200000000000333,0.022590172273534086,0.8920107511760745,19.567349893210817,21.063672319403913,16.574705040824625,0,0,0,0,0,0,0,0
20221104,2022-11-04,2.5325,2.5578,2.5325,2.5578,1106390.95,0.9967,0.03,54.31753302032918,49.17901864633002,49.12372768257628,-0.008651096898184996,-0.005838832602259113,-0.005624528591851766,2.5619799999999997,2.597163824034422,2.5267961759655773,0.027466119200323533,0.4405977020020577,0.025299999999999656,0.02278373139685306,0.8907550002679279,33.896806813403444,25.341383817403756,51.00765280540282,0,0,1,0,0,0,0,0
20221107,2022-11-07,2.5578,2.5578,2.5494,2.5578,731082.47,0.0,0.0,54.31753302032918,49.17901864633002,49.12372768257628,-0.0075339262304847665,-0.006177851327904244,-0.0027121498051610442,2.56072,2.5945116588898403,2.5269283411101595,0.026392310670311767,0.4567940714375827,0.008399999999999963,0.02175632201136355,0.8505873020315722,46.4235644743571,32.368777369721535,74.53313868362822,0,0,0,0,0,0,0,0
20221108,2022-11-08,2.5578,2.5578,2.5409,2.5578,1062047.1,0.0,0.0,54.31753302032918,49.17901864633002,49.12372768257628,-0.006572793357153106,-0.006256839733754018,-0.0006319072467981766,2.55988,2.593048380631035,2.526711619368965,0.025914012087312685,0.4686448364311448,0.016899999999999693,0.021409441867694702,0.8370256418678045,54.77473624832621,39.83743032925642,84.64934808646578,0,0,0,0,0,0,0,0
20221109,2022-11-09,2.5494,2.5578,2.5494,2.5578,547287.87,0.0,0.0,54.31753302032918,49.17901864633002,49.12372768257628,-0.0057448653981930775,-0.00615444486664183,0.0008191589368975044,2.55862,2.589954232163309,2.5272857678366907,0.024493072174304287,0.48691526896644016,0.008399999999999963,0.02048019602000222,0.8006957549457433,60.34218409763894,46.6723482520506,87.68185578881562,1,0,0,0,0,0,0,0
20221110,2022-11-10,2.5494,2.5662,2.5325,2.5662,1453831.27,0.3289,0.01,61.27708095624832,51.94138279764555,50.67706057091718,-0.004360649870253752,-0.005795685867364215,0.002870071994220926,2.5586200000000003,2.5899542321633096,2.527285767836691,0.024493072174304284,0.6209539771150874,0.03369999999999962,0.02142446773285918,0.8348713168443292,68.80763603113657,54.05077751174592,98.32135306991788,0,0,0,0,0,0,0,0
20221111,2022-11-11,2.5662,2.583,2.5578,2.5746,1558853.89,0.3279,0.01,67.26207679988468,54.59897432165485,52.1999249845819,-0.002556371039301286,-0.00514782290175163,0.005182903724900687,2.55862,2.589954232163309,2.5272857678366907,0.024493072174304287,0.7549926852637558,0.025200000000000333,0.021694148609083547,0.8426221008732829,75.04461520451208,61.04872340933464,103.03639879486698,0,0,0,0,0,0,0,0
20221114,2022-11-14,2.5746,2.5914,2.5662,2.5746,1510067.89,0.0,0.0,67.26207679988468,54.59897432165485,52.1999249845819,-0.0011136298351162033,-0.004340984288424545,0.006454708906616683,2.5590400000000004,2.591020546718624,2.527059453281377,0.02499417493952701,0.7432728892489283,0.025200000000000333,0.021944566565577604,0.8523485809670474,75.96545461014153,66.02096714293694,95.85442954455073,0,0,0,0,0,0,0,0
20221115,2022-11-15,2.5746,2.583,2.5662,2.5746,794513.28,0.0,0.0,67.26207679988468,54.598974321654865,52.1999249845819,2.9413898477770317e-05,-0.0034669046510440817,0.006992637099043704,2.55946,2.59205127426008,2.52686872573992,0.025467305025341294,0.732270758718763,0.01680000000000037,0.021577097525179233,0.8380757214782579,76.57934754722783,69.54042727770056,90.65718808628236,0,0,0,0,0,0,0,0
20221116,2022-11-16,2.5746,2.583,2.5662,2.5662,978878.58,-0.3268,-0.01,53.08436536555008,51.071608172206886,50.43080060520194,0.00025454031199467764,-0.00272261565843633,0.005954311940862015,2.55946,2.59205127426008,2.52686872573992,0.025467305025341294,0.6034019097598671,0.01680000000000037,0.021235876273380746,0.8275222614519814,70.1247715962841,69.7352087172284,70.9038973543955,0,0,0,0,0,0,0,0
20221117,2022-11-17,2.5662,2.5746,2.5578,2.5662,728873.04,0.0,0.0,53.08436536555008,51.071608172206886,50.43080060520194,0.0004280206609097448,-0.002092488394567115,0.00504101811095372,2.55946,2.59205127426008,2.52686872573992,0.025467305025341294,0.6034019097598671,0.01680000000000037,0.02091902796813929,0.8151752773805352,65.82172096232162,68.43071279892614,60.60373728911259,0,0,0,1,0,0,0,0
20221118,2022-11-18,2.5746,2.5746,2.5578,2.5578,877910.24,-0.3279,-0.01,40.72361850218422,47.51172135259122,48.63601218669242,-0.0001110248852214113,-0.0016961956926979745,0.0031703416149531263,2.5582000000000003,2.588850079419507,2.5275499205804937,0.02396222298452552,0.49347473142686493,0.01680000000000037,0.0206248116847008,0.8063496631754165,58.19920050572413,65.02020870119213,44.55718411478813,0,0,0,0,0,0,0,0
20221121,2022-11-21,2.5578,2.5746,2.5578,2.5662,785493.83,0.3289,0.01,53.66937625612159,51.176676624832325,50.47518959239288,0.00013799669413749882,-0.0013293572153308798,0.0029347078189367573,2.55778,2.5877054934444823,2.527854506555518,0.023399583579887355,0.6406827261782744,0.01680000000000037,0.020351610850079343,0.7930640967219759,57.87134023528164,62.637252545888636,48.33951561406765,0,0,0,0,0,0,0,0
20221122,2022-11-22,2.5746,2.5914,2.5662,2.5914,1939276.5,0.9836,0.03,74.06230683333891,60.16328481546109,55.4669319890305,0.002341782869485165,-0.0005951291983676708,0.005873824135705672,2.55904,2.5923849214945047,2.5256950785054952,0.026060492602307694,0.9852313118405918,0.025200000000000333,0.020697924360787986,0.7987159203823411,71.91422682352109,65.72957730509945,84.28352586036436,0,0,1,0,0,0,0,0
20221123,2022-11-23,2.5914,2.6167,2.5746,2.6082,2515605.52,0.6494,0.02,80.81714242485128,64.81316817147419,58.3848491822066,0.005381879925731692,0.0006002726264522017,0.00956321459855898,2.56156,2.6014799409344693,2.521640059065531,0.031168460574391595,1.0841692010086148,0.04209999999999958,0.0222266440493031,0.8521832700445939,76.4657380860827,69.3082975654272,90.78061912739369,0,0,0,0,1,0,0,0
20221124,2022-11-24,2.6167,2.6167,2.5998,2.5998,779071.98,-0.3226,-0.01,69.89558814229565,60.98047520201202,56.454902037389324,0.007032304913666465,0.0018866790838950546,0.010291251659542821,2.5640799999999997,2.6070169966836465,2.521143003316353,0.033491152135383305,0.9159582965615863,0.016899999999999693,0.021846169474352854,0.8403019260848086,74.74625889383458,71.12095134156299,81.99687399837777,0,0,0,0,0,0,0,0
20221125,2022-11-25,2.6082,2.6419,2.5998,2.6335,2121216.18,1.2945,0.04,81.76151355145961,68.92091127318764,61.74825147864461,0.01093355178553912,0.0036960536242238674,0.014474996322630504,2.567025,2.619924184154498,2.514125815845502,0.041214389540030115,1.1283178187195901,0.042100000000000026,0.02329287165475622,0.8844834499622639,79.83480279803004,74.02556849371867,91.45327140665279,0,0,0,0,1,0,0,0
20221128,2022-11-28,2.6167,2.6251,2.5914,2.6167,1732962.77,-0.639,-0.02,66.16113778893154,62.1328223421365,58.075853969611764,0.012525314414093547,0.0054619057821978035,0.014126817263791487,2.571235,2.6259364586546674,2.516533541345333,0.04254878193138102,0.9155739272605345,0.042100000000000026,0.02463623796513078,0.941500285287988,76.56842580510752,74.87318759751494,79.95890222029269,0,0,0,0,0,0,0,0
20221129,2022-11-29,2.6167,2.6503,2.6167,2.6419,1914444.99,0.9646,0.03,74.8118952002842,67.33055782170608,61.64618326498636,0.015639939671063363,0.007497512559970916,0.016284854222184897,2.576285,2.637460271061717,2.515109728938283,0.04749107421090217,1.0362869576319826,0.033600000000000296,0.025276506681907174,0.9567548613462725,81.35192350971134,77.03276623491374,89.99023805930653,0,0,0,0,1,0,0,0
20221130,2022-11-30,2.6419,2.6587,2.6251,2.6503,2285970.84,0.3185,0.01,77.14863580290285,68.86470710277811,62.74959401245781,0.018572025673861958,0.009712415182749123,0.01771922098222567,2.582595,2.6470523943330893,2.5181376056669107,0.04991676537210773,1.0251918782981557,0.03359999999999985,0.025871041918913793,0.97615522465056,84.7929242294673,79.61948556643159,95.13980155553872,0,0,0,0,1,0,0,0
20221201,2022-12-01,2.6503,2.6587,2.6082,2.6082,1783816.57,-1.5873,-0.05,49.51917254734115,54.93959120294178,54.54314931879221,0.01729919247749212,0.011229770641697723,0.012138843671588795,2.58638,2.6472416584861524,2.525518341513848,0.04706319913249586,0.6792589993662808,0.05049999999999999,0.027630253210419953,1.0593609849865788,73.17876481501986,77.47257864929435,64.59113714647088,0,0,0,1,0,0,0,0
20221202,2022-12-02,2.6167,2.6251,2.6082,2.6082,1118918.61,0.0,0.0,49.51917254734115,54.93959120294178,54.54314931879222,0.01610481669711694,0.012204779852781568,0.0078000736886707465,2.5888999999999998,2.6489472796176017,2.528852720382398,0.046388257265712794,0.6607066974799539,0.016900000000000137,0.026863806552532826,1.0299749464202448,63.92097834514843,72.95537854791237,45.85217793962053,0,0,0,0,0,0,0,0
20221205,2022-12-05,2.6251,2.6503,2.6167,2.6503,1727242.63,1.6129,0.05,66.69495978458104,63.499518469364226,60.2093502251371,0.018343926080616413,0.01343260909834854,0.009822633964535747,2.593525,2.65760044484106,2.52944955515894,0.04941185825550929,0.9430324295120486,0.042100000000000026,0.027952106084494766,1.0546770586158083,72.61794909890592,72.84290206491022,72.16804316689735,0,0,0,0,0,0,0,0
20221206,2022-12-06,2.6419,2.6587,2.6335,2.6503,1379662.24,0.0,0.0,66.69495978458104,63.499518469364226,60.2093502251371,0.01988916646847949,0.014723920572374729,0.010330491792209524,2.59815,2.664674566099581,2.5316254339004187,0.05120918045500163,0.8919604670696861,0.02519999999999989,0.027755527078459418,1.0472598226034568,77.58482391635829,74.42354268205958,83.90738638495571,0,0,1,0,0,0,0,0
20221207,2022-12-07,2.6587,2.6671,2.6419,2.6419,1517047.3,-0.3175,-0.01,60.75564299073853,60.825719456626324,58.62184163176729,0.020203082254201643,0.01581975290874011,0.008766658690923065,2.602355,2.6687723558484184,2.535937644151582,0.05104403960906043,0.7977008004523092,0.02519999999999989,0.027572989429998026,1.0436802842650375,73.96011598827235,74.26906711746383,73.34221372988938,0,0,0,1,0,0,0,0
20221208,2022-12-08,2.6503,2.6756,2.6419,2.6587,1491808.76,0.6369,0.02,67.66617916492989,64.0831230592321,60.77995207288721,0.02155896405493296,0.01696759513797868,0.009182737833908564,2.60698,2.6756412922441184,2.5383187077558818,0.052674966623540126,0.8766314200446063,0.03370000000000006,0.02801063304214103,1.0535462083778173,75.94965768972705,74.8292639748849,78.19044511941135,0,0,1,0,0,0,0,0
20221209,2022-12-09,2.6671,2.6671,2.6503,2.6587,1107358.37,0.0,0.0,67.66617916492989,64.08312305923211,60.77995207288721,0.02237557841100557,0.018049191792584057,0.008652773236843027,2.611185,2.6817707082597244,2.5405992917402753,0.054064118980251916,0.8365766326602956,0.016799999999999926,0.027209873539130954,1.0234277481149041,75.6083771343976,75.08896836138912,76.64719468041457,0,0,0,0,0,0,0,0
20221212,2022-12-12,2.6503,2.6587,2.6335,2.6335,941537.02,-0.9494,-0.03,49.02087921704944,55.984698959178715,56.00886491645786,0.02075012722660663,0.018589378879388573,0.004321496694436114,2.6141300000000003,2.683187050404191,2.5450729495958098,0.05283367728780934,0.6402463607019659,0.02519999999999989,0.027066311143478735,1.0277695516794658,62.91794875230861,71.03196182502894,46.68992260686795,0,0,0,1,0,0,0,0
