ts_code,trade_date,fwd_open,fwd_high,fwd_low,fwd_close,fwd_pre_close,bwd_open,bwd_high,bwd_low,bwd_close,bwd_pre_close,vol,amount,pct_chg,change
600519.SH,20250403,1441.3636,1494.1194,1440.4309,1477.9912,1459.2817,12462.462,12918.6044,12454.3981,12779.1552,12617.3875,35480.5,5557442.052,1.2821,19.86
600519.SH,20250402,1467.7415,1476.9737,1455.9656,1459.2817,1465.8762,12690.5332,12770.3581,12588.7157,12617.3875,12674.4053,21674.01,3371883.024,-0.4499,-7.0
600519.SH,20250401,1473.3939,1478.9427,1462.2869,1465.8762,1470.5677,12739.4056,12787.382,12643.3713,12674.4053,12714.9694,18556.44,2893739.955,-0.319,-4.98
600519.SH,20250331,1489.3902,1495.0238,1469.6821,1470.5677,1493.3751,12877.7145,12926.424,12707.3127,12714.9694,12912.1695,21084.94,3311857.714,-1.5272,-24.21
600519.SH,20250328,1498.7638,1500.7139,1484.6987,1493.3751,1496.9456,12958.7612,12975.6222,12837.1504,12912.1695,12943.0406,16227.89,2569470.015,-0.2385,-3.79
600519.SH,20250327,1484.6987,1505.6597,1482.2305,1496.9456,1484.6987,12837.1504,13018.3856,12815.8095,12943.0406,12837.1504,17955.63,2848889.21,0.8249,13.0
600519.SH,20250326,1481.6558,1490.8975,1479.9884,1484.6987,1484.2277,12810.8408,12890.7471,12796.4234,12837.1504,12833.0777,14323.56,2257639.75,0.0317,0.5
600519.SH,20250325,1496.0035,1500.5254,1475.8998,1484.2277,1491.2932,12934.8952,12973.9931,12761.0724,12833.0777,12894.1682,17674.38,2783286.813,-0.4738,-7.5
600519.SH,20250324,1479.0463,1497.5673,1471.8677,1491.2932,1482.5791,12788.278,12948.4166,12726.2101,12894.1682,12818.8233,25565.85,4032223.482,0.5878,9.25
600519.SH,20250321,1506.3663,1518.8016,1477.9441,1482.5791,1511.0766,13024.4946,13132.0139,12778.7479,12818.8233,13065.2216,33614.3,5324973.19,-1.8859,-30.25
600519.SH,20250320,1540.9496,1542.7301,1502.6639,1511.0766,1540.9496,13323.5122,13338.907,12992.4832,13065.2216,13323.5122,36736.77,5903879.207,-1.9386,-31.71
600519.SH,20250319,1530.1912,1552.5276,1528.9759,1540.9496,1529.918,13230.4918,13423.6192,13219.9842,13323.5122,13228.1296,27389.55,4477128.77,0.7211,11.71
600519.SH,20250318,1549.7391,1556.2958,1527.7512,1529.918,1542.975,13399.5088,13456.2008,13209.3952,13228.1296,13341.0248,31613.45,5153210.436,-0.8462,-13.86
600519.SH,20250317,1561.0062,1561.9388,1532.6311,1542.975,1533.6956,13496.9278,13504.9917,13251.5884,13341.0248,13260.7927,54689.13,8985138.902,0.605,9.85
600519.SH,20250314,1458.0005,1533.6956,1451.7263,1533.6956,1448.6835,12606.3098,13260.7927,12552.0614,13260.7927,12525.7518,92913.15,14882842.708,5.8682,90.24
600519.SH,20250313,1454.5525,1465.3863,1442.1926,1448.6835,1453.2148,12576.4976,12670.1697,12469.63,12525.7518,12564.9311,25724.39,3966369.271,-0.3118,-4.81
600519.SH,20250312,1457.3411,1459.9035,1437.925,1453.2148,1458.9614,12600.608,12622.7635,12432.7313,12564.9311,12614.6181,29603.96,4552923.644,-0.3939,-6.1
600519.SH,20250311,1429.1167,1458.9614,1424.4064,1458.9614,1434.6749,12356.5718,12614.6181,12315.8448,12614.6181,12404.6297,39775.6,6094007.854,1.6928,25.78
600519.SH,20250310,1431.7639,1438.4243,1418.8859,1434.6749,1432.885,12379.4604,12437.0484,12268.1128,12404.6297,12389.1534,31369.07,4758789.26,0.1249,1.9
600519.SH,20250307,1415.9278,1439.8186,1415.9278,1432.885,1418.7351,12242.5362,12449.1035,12242.5362,12389.1534,12266.8095,37991.35,5760608.729,0.9974,15.02
600519.SH,20250306,1388.6078,1422.7106,1386.799,1418.7351,1381.4198,12006.3196,12301.1831,11990.6804,12266.8095,11944.1702,42167.64,6297117.4,2.7012,39.61
600519.SH,20250305,1386.7237,1388.6078,1375.5131,1381.4198,1384.9432,11990.0288,12006.3196,11893.0985,11944.1702,11974.634,24605.22,3606932.152,-0.2544,-3.74
600519.SH,20250304,1398.9705,1399.9126,1380.327,1384.9432,1400.8735,12095.919,12104.0644,11934.7215,11974.634,12112.3727,25211.21,3710675.863,-1.1372,-16.91
600519.SH,20250303,1415.5509,1432.8756,1395.6733,1400.8735,1413.8458,12239.278,12389.0719,12067.4101,12112.3727,12224.5349,31595.66,4736679.903,-0.9175,-13.77
600519.SH,20250228,1399.4416,1439.8374,1396.1443,1413.8458,1399.4981,12099.9917,12449.2665,12071.4828,12224.5349,12100.4804,56128.95,8475738.166,1.0252,15.23
600519.SH,20250227,1375.4377,1403.5867,1369.7664,1399.4981,1375.4283,11892.4469,12135.8315,11843.4116,12100.4804,11892.3655,49762.17,7368002.361,1.75,25.55
600519.SH,20250226,1371.1324,1380.0915,1361.2878,1375.4283,1369.7664,11855.2224,11932.6852,11770.103,11892.3655,11843.4116,26366.09,3835949.041,0.4133,6.01
600519.SH,20250225,1384.8489,1388.0331,1367.8823,1369.7664,1393.3841,11973.8195,12001.3509,11827.1208,11843.4116,12047.6168,28387.43,4142814.459,-1.695,-25.07
600519.SH,20250224,1401.7967,1412.6494,1388.6078,1393.3841,1401.9946,12120.3552,12214.1902,12006.3196,12047.6168,12122.0657,34743.73,5157907.322,-0.6142,-9.14
600519.SH,20250221,1394.2602,1410.021,1387.6752,1401.9946,1388.6078,12055.192,12191.4645,11998.2557,12122.0657,12006.3196,36417.83,5418169.587,0.964,14.21
600519.SH,20250220,1397.0864,1405.5368,1388.0331,1388.6078,1404.6229,12079.6282,12152.6924,12001.3509,12006.3196,12144.7914,23749.73,3513552.984,-1.1402,-17.0
600519.SH,20250219,1389.597,1407.8637,1380.035,1404.6229,1389.5499,12014.8723,12172.8116,11932.1965,12144.7914,12014.465,32393.31,4803378.441,1.0847,16.0
600519.SH,20250218,1384.8395,1406.4977,1377.3784,1389.5499,1386.3657,11973.738,12161.0007,11909.2264,12014.465,11986.9335,27799.92,4113845.397,0.2297,3.38
600519.SH,20250217,1395.2023,1408.3724,1382.1075,1386.3657,1389.5499,12063.3374,12177.2101,11950.1163,11986.9335,12014.465,32470.59,4804663.813,-0.2292,-3.38
600519.SH,20250214,1380.1857,1391.434,1373.742,1389.5499,1380.1857,11933.4997,12030.7558,11877.7852,12014.465,11933.4997,27099.92,3978694.098,0.6785,9.94
600519.SH,20250213,1359.4225,1389.7854,1351.4055,1380.1857,1359.4037,11753.9751,12016.5014,11684.6578,11933.4997,11753.8122,43385.36,6335985.851,1.5288,22.06
600519.SH,20250212,1335.852,1361.2878,1334.7969,1359.4037,1335.852,11550.1772,11770.103,11541.0544,11753.8122,11550.1772,25475.79,3644170.477,1.763,25.0
600519.SH,20250211,1351.8201,1352.7715,1333.8737,1335.852,1348.5793,11688.2417,11696.4686,11533.0719,11550.1772,11660.2216,23572.83,3348668.867,-0.9438,-13.51
600519.SH,20250210,1354.6934,1356.5775,1344.4154,1348.5793,1352.8092,11713.0852,11729.376,11624.2189,11660.2216,11696.7944,20839.79,2988101.756,-0.3127,-4.49
600519.SH,20250207,1331.7823,1359.1022,1322.1072,1352.8092,1330.9909,11514.9891,11751.2057,11431.3358,11696.7944,11508.1469,37242.07,5310850.624,1.6393,23.16
600519.SH,20250206,1318.9042,1339.6109,1318.9042,1330.9909,1322.4746,11403.6415,11582.6773,11403.6415,11508.1469,11434.5125,27355.82,3859568.163,0.644,9.04
600519.SH,20250205,1356.5775,1359.4037,1320.9768,1322.4746,1351.8577,11729.376,11753.8122,11421.5613,11434.5125,11688.5675,40756.52,5753730.034,-2.1735,-31.19
600519.SH,20250127,1353.7513,1360.3175,1344.3495,1351.8577,1352.8092,11704.9398,11761.7132,11623.6487,11688.5675,11696.7944,29356.46,4213534.543,-0.0703,-1.01
600519.SH,20250124,1358.4616,1363.9162,1347.4489,1352.8092,1359.4037,11745.6668,11792.8287,11650.4471,11696.7944,11753.8122,31360.34,4515322.685,-0.4851,-7.0
600519.SH,20250123,1365.9699,1382.9554,1354.6934,1359.4037,1357.5196,11810.5856,11957.4472,11713.0852,11753.8122,11737.5214,27125.04,3932700.85,0.1388,2.0
600519.SH,20250122,1378.4994,1382.9083,1354.6934,1357.5196,1383.0967,11918.9195,11957.0399,11713.0852,11737.5214,11958.669,28293.84,4088101.682,-1.8493,-27.15
600519.SH,20250121,1395.2023,1396.1443,1380.1292,1383.0967,1389.3615,12063.3374,12071.4828,11933.011,11958.669,12012.8359,16856.04,2481821.229,-0.4509,-6.65
600519.SH,20250120,1376.3609,1403.483,1375.4188,1389.3615,1370.473,11900.4294,12134.9355,11892.284,12012.8359,11849.5207,31409.75,4647626.351,1.3782,20.05
600519.SH,20250117,1362.5973,1376.3609,1362.5879,1370.473,1362.5879,11781.4251,11900.4294,11781.3437,11849.5207,11781.3437,18308.94,2663227.309,0.5787,8.37
600519.SH,20250116,1388.6078,1396.7661,1358.4616,1362.5879,1386.036,12006.3196,12076.8588,11745.6668,11781.3437,11984.0827,26342.13,3840411.437,-1.6917,-24.89
600519.SH,20250115,1382.0133,1389.173,1375.4283,1386.036,1387.1947,11949.3018,12011.2068,11892.3655,11984.0827,11994.1015,18399.34,2701518.712,-0.0835,-1.23
600519.SH,20250114,1361.2407,1393.0167,1358.4616,1387.1947,1360.3269,11769.6957,12044.4401,11745.6668,11994.1015,11761.7947,30956.57,4535651.504,1.9751,28.52
600519.SH,20250113,1342.4465,1360.7603,1339.6297,1360.3269,1352.8092,11607.195,11765.5416,11582.8403,11761.7947,11696.7944,21082.51,3030806.87,0.5557,7.98
600519.SH,20250110,1363.2662,1367.8352,1352.8092,1352.8092,1360.3458,11787.2083,11826.7135,11696.7944,11696.7944,11761.9576,21871.95,3154677.598,-0.554,-8.0
600519.SH,20250109,1365.0467,1379.7335,1349.9642,1360.3458,1358.9327,11802.6031,11929.5899,11672.1953,11761.9576,11749.7395,29705.65,4295852.736,0.104,1.5
600519.SH,20250108,1356.5775,1367.7127,1344.0103,1358.9327,1356.7659,11729.376,11825.6546,11620.7164,11749.7395,11731.0051,35258.21,5071821.246,0.1597,2.3
600519.SH,20250107,1360.9675,1367.7787,1355.6354,1356.7659,1356.5775,11767.3336,11826.2248,11721.2306,11731.0051,11729.376,24221.18,3494634.227,0.0139,0.2
600519.SH,20250106,1368.8244,1377.9247,1349.7946,1356.5775,1389.5499,11835.2662,11913.9508,11670.7291,11729.376,12014.465,44255.12,6392479.712,-2.3729,-35.0
600519.SH,20250103,1407.9202,1408.3818,1382.0227,1389.5499,1401.7967,12173.3003,12177.2915,11949.3833,12014.465,12120.3552,32628.36,4836610.288,-0.8737,-13.0
600519.SH,20250102,1435.7112,1436.1728,1394.2602,1401.7967,1435.7112,12413.5896,12417.5808,12055.192,12120.3552,12413.5896,50028.7,7490883.773,-2.3622,-36.0
600519.SH,20241231,1437.0301,1455.4946,1433.8365,1435.7112,1436.6533,12424.9932,12584.643,12397.3803,12413.5896,12421.735,39354.45,6033540.366,-0.0656,-1.0
600519.SH,20241230,1445.1036,1454.5149,1436.6533,1436.6533,1440.3933,12494.7992,12576.1718,12421.735,12421.735,12454.0722,25129.82,3849542.646,-0.2597,-3.97
600519.SH,20241227,1440.3273,1447.016,1431.4719,1440.3933,1439.2816,12453.5021,12511.3344,12376.9353,12454.0722,12444.4607,20759.32,3170191.445,0.0772,1.18
600519.SH,20241226,1445.1319,1449.6349,1434.7691,1439.2816,1441.3636,12495.0436,12533.9786,12405.4442,12444.4607,12462.462,18286.51,2798840.003,-0.1444,-2.21
600519.SH,20241225,1449.6538,1449.6538,1437.6895,1441.3636,1449.6726,12534.1415,12534.1415,12430.6949,12462.462,12534.3044,17123.39,2621061.878,-0.5732,-8.82
600519.SH,20241224,1436.6533,1454.5525,1433.4408,1449.6726,1438.0192,12421.735,12576.4976,12393.9592,12534.3044,12433.5458,22104.92,3394160.299,0.8104,12.37
600519.SH,20241223,1434.7691,1448.9001,1429.1167,1438.0192,1433.827,12405.4442,12527.6252,12356.5718,12433.5458,12397.2988,21602.69,3300971.424,0.2924,4.45
600519.SH,20241220,1442.4281,1452.48,1431.9618,1433.827,1438.6599,12471.6663,12558.5777,12381.1709,12397.2988,12439.0847,28157.74,4307425.535,-0.3359,-5.13
600519.SH,20241219,1451.7681,1454.356,1438.0309,1438.6616,1457.6674,12552.4228,12574.7986,12433.6466,12439.1002,12603.43,24809.32,3862602.665,-1.3038,-20.49
600519.SH,20241218,1445.1175,1462.769,1435.0349,1457.6674,1445.1453,12494.9194,12647.54,12407.742,12603.43,12495.16,41162.26,6440801.971,0.8665,13.5
600519.SH,20241217,1415.454,1455.3485,1410.8347,1445.1453,1416.5763,12238.4398,12583.38,12198.5002,12495.16,12248.144,54171.63,8398945.449,2.0168,30.8
600519.SH,20241216,1410.8254,1418.246,1401.2808,1416.5763,1408.9703,12198.42,12262.58,12115.8942,12248.144,12182.38,32537.1,4945298.799,0.5398,8.2
600519.SH,20241213,1437.7341,1442.3534,1408.859,1408.9703,1452.3803,12431.0802,12471.0198,12181.4176,12182.38,12557.716,49511.97,7580908.315,-2.9889,-46.8
600519.SH,20241212,1421.0472,1452.5658,1418.246,1452.3803,1424.3679,12286.8004,12559.32,12262.58,12557.716,12315.512,41936.52,6510547.81,1.9667,30.2
600519.SH,20241211,1428.4492,1442.3626,1420.0825,1424.3679,1434.5618,12350.8,12471.1,12278.4596,12315.512,12403.6518,29671.12,4569662.604,-0.7106,-10.99
600519.SH,20241210,1456.2761,1465.3013,1433.2539,1434.5618,1408.7848,12591.4,12669.4346,12392.3436,12403.6518,12180.776,60312.1,9421340.719,1.8297,27.79
600519.SH,20241209,1411.7716,1418.9138,1403.5904,1408.7848,1410.8347,12206.6004,12268.3544,12135.864,12180.776,12198.5002,19799.86,3008173.586,-0.1453,-2.21
600519.SH,20241206,1403.4049,1427.4288,1398.832,1410.8347,1401.5498,12134.26,12341.978,12094.7214,12198.5002,12118.22,32039.69,4883148.6,0.6625,10.01
600519.SH,20241205,1401.4199,1407.9129,1400.6222,1401.5498,1409.8979,12117.0972,12173.2372,12110.2,12118.22,12190.4,16141.47,2441318.387,-0.5921,-9.0
600519.SH,20241204,1409.9628,1413.2928,1400.6222,1409.8979,1416.1497,12190.9614,12219.7532,12110.2,12190.4,12244.4548,23923.89,3626565.544,-0.4415,-6.74
600519.SH,20241203,1413.6081,1418.1532,1406.2618,1416.1497,1414.5357,12222.48,12261.778,12158.9616,12244.4548,12230.5,24806.62,3777197.199,0.1141,1.74
600519.SH,20241202,1415.4633,1419.1642,1405.3528,1414.5357,1415.2221,12238.52,12270.5198,12151.102,12230.5,12236.4348,26819.54,4086609.952,-0.0485,-0.74
600519.SH,20241129,1407.1152,1442.3626,1403.5997,1415.2221,1408.0427,12166.34,12471.1,12135.9442,12236.4348,12174.36,36088.1,5534035.503,0.5099,7.74
600519.SH,20241128,1411.753,1414.5264,1393.2017,1408.0427,1409.0167,12206.44,12230.4198,12046.04,12174.36,12182.781,23952.03,3627662.382,-0.0691,-1.05
600519.SH,20241127,1399.6947,1411.8921,1395.9844,1409.0167,1399.6947,12102.18,12207.643,12070.1,12182.781,12102.18,25934.17,3927607.772,0.666,10.05
600519.SH,20241126,1390.0202,1408.859,1381.0321,1399.6947,1390.0202,12018.5314,12181.4176,11940.8176,12102.18,12018.5314,25744.79,3876885.984,0.696,10.43
600519.SH,20241125,1401.5498,1421.0286,1388.2578,1390.0202,1398.6001,12118.22,12286.64,12003.2934,12018.5314,12092.7164,33185.56,5011136.234,-0.6135,-9.25
600519.SH,20241122,1429.5159,1435.6563,1398.6001,1398.6001,1433.2076,12360.023,12413.1154,12092.7164,12092.7164,12391.9426,33436.11,5107288.992,-2.4147,-37.31
600519.SH,20241121,1432.0388,1436.788,1421.0286,1433.2076,1432.9107,12381.8374,12422.8998,12286.64,12391.9426,12389.3762,18261.79,2810933.515,0.0207,0.32
600519.SH,20241120,1431.2319,1441.4072,1420.3794,1432.9107,1430.2301,12374.86,12462.8394,12281.026,12389.3762,12366.1984,21344.55,3292675.257,0.1874,2.89
600519.SH,20241119,1451.6383,1455.6917,1414.5357,1430.2301,1446.0729,12551.3,12586.3474,12230.5,12366.1984,12503.18,33266.43,5138831.155,-1.0956,-17.08
600519.SH,20241118,1448.8556,1461.8322,1442.3626,1446.0729,1446.0729,12527.24,12639.4398,12471.1,12503.18,12503.18,27092.19,4237197.499,0.0,0.0
600519.SH,20241115,1455.3485,1469.0765,1440.5075,1446.0729,1459.8008,12583.38,12702.076,12455.06,12503.18,12621.876,33761.12,5295326.892,-0.9404,-14.8
600519.SH,20241114,1456.2761,1478.955,1452.2412,1459.8008,1464.1604,12591.4,12787.489,12556.513,12621.876,12659.57,29248.14,4617144.097,-0.2978,-4.7
600519.SH,20241113,1454.421,1471.7293,1448.1877,1464.1604,1462.9546,12575.36,12725.0132,12521.4656,12659.57,12649.144,29125.26,4594445.032,0.0824,1.3
600519.SH,20241112,1473.8998,1505.437,1459.94,1462.9546,1482.2572,12743.78,13016.46,12623.079,12649.144,12816.0402,49222.66,7844798.676,-1.3022,-20.81
600519.SH,20241111,1474.8274,1493.3323,1453.6696,1482.2572,1493.3508,12751.8,12911.799,12568.8638,12816.0402,12911.9594,43853.65,6957095.385,-0.7429,-11.96
600519.SH,20241108,1540.5824,1546.3519,1485.0399,1493.3508,1529.6835,13320.3378,13370.2222,12840.1002,12911.9594,13226.1028,60771.2,9885645.907,-2.3752,-39.17
600519.SH,20241107,1449.2823,1533.7277,1449.1338,1529.6835,1457.2037,12530.9292,13261.07,12529.646,13226.1028,12599.42,74738.72,12074951.757,4.9739,78.14
600519.SH,20241106,1460.9139,1473.8905,1448.1321,1457.2037,1462.7598,12631.5,12743.6998,12520.9844,12599.42,12647.4598,37631.43,5916917.616,-0.3798,-5.99
600519.SH,20241105,1428.4492,1463.4183,1424.7482,1462.7598,1436.0552,12350.8,12653.154,12318.8002,12647.4598,12416.564,45640.47,7134443.464,1.8596,28.79
600519.SH,20241104,1433.0221,1437.7248,1417.374,1436.0552,1422.6519,12390.3386,12431.0,12255.0412,12416.564,12300.675,29092.92,4481761.764,0.9421,14.45
600519.SH,20241101,1410.8254,1433.2076,1410.6399,1422.6519,1417.1236,12198.42,12391.9426,12196.816,12300.675,12252.8758,32283.92,4954302.212,0.3901,5.96
600519.SH,20241031,1421.1678,1428.4492,1409.8979,1417.1236,1421.0286,12287.843,12350.8,12190.4,12252.8758,12286.64,29957.35,4575545.18,-0.2748,-4.21
600519.SH,20241030,1414.5357,1438.8286,1413.0609,1421.0286,1420.6762,12230.5,12440.5438,12217.7482,12286.64,12283.5924,32005.74,4913175.983,0.0248,0.38
600519.SH,20241029,1447.0005,1465.5517,1419.1735,1420.6762,1451.6383,12511.2,12671.6,12270.6,12283.5924,12551.3,41165.78,6368105.233,-2.1329,-33.38
600519.SH,20241028,1447.0005,1451.6383,1411.9663,1451.6383,1445.9338,12511.2,12551.3,12208.2846,12551.3,12501.977,39121.4,6064453.668,0.3945,6.15
600519.SH,20241025,1434.9421,1460.7191,1434.0238,1445.9338,1439.7654,12406.94,12629.8158,12399.0002,12501.977,12448.644,27745.08,4328271.351,0.4284,6.65
600519.SH,20241024,1447.928,1460.9139,1433.0963,1439.7654,1453.9572,12519.22,12631.5,12390.9802,12448.644,12571.35,23922.8,3723973.209,-0.9761,-15.3
600519.SH,20241023,1432.2615,1462.7227,1421.0286,1453.9572,1431.2319,12383.7622,12647.139,12286.64,12571.35,12374.86,40088.46,6259600.035,1.5878,24.5
600519.SH,20241022,1415.9827,1447.1674,1413.7936,1431.2319,1418.0604,12243.0112,12512.6436,12224.084,12374.86,12260.976,36269.13,5607826.492,0.9288,14.2
600519.SH,20241021,1429.5715,1437.697,1411.0202,1418.0604,1429.3767,12360.5042,12430.7594,12200.1042,12260.976,12358.82,42007.9,6433918.335,-0.7917,-12.2
600519.SH,20241018,1384.8536,1454.2726,1371.8306,1429.3767,1386.3377,11973.86,12574.0768,11861.2592,12358.82,11986.692,68619.3,10418043.492,3.1045,46.4
600519.SH,20241017,1425.6665,1426.2787,1385.2339,1386.3377,1412.2168,12326.74,12332.0332,11977.1482,11986.692,12210.45,39459.55,5964778.958,-1.8325,-27.9
600519.SH,20241016,1429.2654,1437.5393,1400.6222,1412.2168,1441.667,12357.8576,12429.396,12110.2,12210.45,12465.085,46664.4,7140169.692,-2.0428,-31.75
600519.SH,20241015,1483.1755,1485.0213,1440.5168,1441.667,1485.9489,12823.98,12839.9398,12455.1402,12465.085,12847.9598,43571.43,6884141.869,-2.98,-47.74
600519.SH,20241014,1496.1614,1503.2387,1466.637,1485.9489,1488.7316,12936.26,12997.4526,12680.9834,12847.9598,12872.0198,44812.02,7181350.822,-0.1869,-3.0
600519.SH,20241011,1498.3875,1521.1685,1474.8274,1488.7316,1521.2056,12955.508,13152.4792,12751.8,12872.0198,13152.8,41914.71,6764982.707,-2.1348,-35.01
600519.SH,20241010,1504.7506,1547.2516,1475.7549,1521.2056,1479.6043,13010.5252,13378.0016,12759.82,13152.8,12793.103,74603.42,12198964.035,2.8116,44.85
600519.SH,20241009,1576.8595,1576.8595,1474.8274,1479.6043,1598.1934,13634.0,13634.0,12751.8,12793.103,13818.46,120196.84,19708432.734,-7.4202,-127.85
600519.SH,20241008,1771.648,1771.648,1558.4751,1598.1934,1621.3826,15318.2,15318.2,13475.0436,13818.46,14018.96,194709.47,35114075.007,-1.4302,-25.0
600519.SH,20240930,1569.439,1632.402,1532.3364,1621.3826,1511.1879,13569.84,14114.2376,13249.04,14018.96,13066.184,157293.41,26982747.037,7.2919,118.8
600519.SH,20240927,1484.103,1511.1879,1451.9722,1511.1879,1418.246,12832.0,13066.184,12554.1872,13066.184,12262.58,87921.67,14050260.569,6.5533,100.2
600519.SH,20240926,1298.553,1419.0529,1294.8799,1418.246,1297.6626,11227.6792,12269.5574,11195.92,12262.58,11219.98,97278.06,14269262.657,9.2924,130.0
600519.SH,20240925,1298.6365,1323.6344,1295.5385,1297.6626,1273.1749,11228.401,11444.54,11201.6142,11219.98,11008.252,73953.8,10420109.655,1.9234,26.4
600519.SH,20240924,1192.0037,1273.5459,1173.4524,1273.1749,1170.1596,10306.4218,11011.46,10146.0218,11008.252,10117.5508,100412.81,13297277.523,8.8035,111.06
600519.SH,20240923,1176.1516,1199.8045,1169.3433,1170.1596,1172.3672,10169.36,10373.87,10110.4932,10117.5508,10136.6384,45549.69,5809791.682,-0.1883,-2.38
600519.SH,20240920,1170.1225,1181.6243,1159.4833,1172.3672,1169.6587,10117.23,10216.678,10025.2406,10136.6384,10113.22,39981.84,5038507.835,0.2316,2.92
600519.SH,20240919,1170.5863,1199.2295,1155.5875,1169.6587,1175.1313,10121.24,10368.8976,9991.5566,10113.22,10160.538,59988.21,7623739.997,-0.4657,-5.9
600519.SH,20240918,1205.8337,1205.843,1174.9087,1175.1313,1209.6646,10426.0,10426.0802,10158.6132,10160.538,10459.1226,46185.31,5895948.011,-2.8548,-37.23
600519.SH,20240913,1234.5882,1235.5158,1203.3293,1209.6646,1238.3541,10674.62,10682.64,10404.346,10459.1226,10707.1812,56005.11,7329376.917,-2.3167,-30.93
600519.SH,20240912,1280.0389,1284.6767,1238.215,1238.3541,1280.0389,11067.6,11107.7,10705.9782,10707.1812,11067.6,47948.31,6482445.0,-3.2565,-44.94
600519.SH,20240911,1275.9576,1285.4929,1266.1254,1280.0389,1278.1837,11032.312,11114.7576,10947.3,11067.6,11051.56,20995.77,2892932.794,0.1451,2.0
600519.SH,20240910,1270.7818,1292.0972,1270.7818,1278.1837,1275.401,10987.5604,11171.86,10987.5604,11051.56,11027.5,19802.84,2737295.644,0.2182,3.0
600519.SH,20240909,1280.0481,1292.7558,1270.8374,1275.401,1296.735,11067.6802,11177.5542,10988.0416,11027.5,11211.96,28637.55,3950086.825,-1.6452,-23.0
600519.SH,20240906,1303.228,1304.1555,1296.735,1296.735,1303.1167,11268.1,11276.12,11211.96,11211.96,11267.1376,10321.04,1445537.257,-0.4897,-6.88
600519.SH,20240905,1299.0539,1305.0831,1295.8075,1303.1167,1298.5901,11232.01,11284.14,11203.94,11267.1376,11228.0,14502.95,2033680.839,0.3486,4.88
600519.SH,20240904,1300.4453,1316.3901,1298.349,1298.5901,1307.8658,11244.04,11381.9038,11225.9148,11228.0,11308.2,14211.09,1995221.417,-0.7092,-10.0
600519.SH,20240903,1296.735,1312.4851,1292.1157,1307.8658,1293.9523,11211.96,11348.1396,11172.0204,11308.2,11187.9,17887.6,2516125.842,1.0753,15.0
600519.SH,20240902,1326.4171,1333.8376,1293.9523,1293.9523,1338.6517,11468.6,11532.76,11187.9,11187.9,11574.3838,34134.59,4801049.927,-3.3391,-48.19
600519.SH,20240830,1310.6485,1352.4538,1303.228,1338.6517,1310.9268,11332.26,11693.7214,11268.1,11574.3838,11334.666,38739.23,5576118.649,2.1149,29.89
600519.SH,20240829,1280.0389,1315.2863,1280.0389,1310.9268,1288.3869,11067.6,11372.36,11067.6,11334.666,11139.78,27471.61,3864270.621,1.7495,24.3
600519.SH,20240828,1302.3653,1304.1555,1275.401,1288.3869,1302.3653,11260.6414,11276.12,11027.5,11139.78,11260.6414,31663.51,4388025.875,-1.0733,-15.07
600519.SH,20240827,1309.7209,1310.6485,1299.6197,1302.3653,1309.7209,11324.24,11332.26,11236.9022,11260.6414,11324.24,13657.4,1920770.57,-0.5616,-7.93
600519.SH,20240826,1314.3587,1320.7218,1301.512,1309.7209,1312.4943,11364.34,11419.3572,11253.263,11324.24,11348.2198,15628.41,2207595.461,-0.2113,-2.99
600519.SH,20240823,1306.0107,1320.3879,1304.2668,1312.4943,1307.9122,11292.16,11416.47,11277.0824,11348.2198,11308.601,15320.46,2166499.202,0.3503,4.94
600519.SH,20240822,1313.4312,1317.1414,1298.5994,1307.9122,1314.8967,11356.32,11388.4,11228.0802,11308.601,11368.9916,19527.29,2750868.073,-0.5312,-7.53
600519.SH,20240821,1317.1414,1324.5434,1313.1436,1314.8967,1319.6644,11388.4,11452.3996,11353.8338,11368.9916,11410.2144,15091.65,2144746.551,-0.3613,-5.14
600519.SH,20240820,1326.3243,1326.3522,1311.576,1319.6644,1322.1874,11467.798,11468.0386,11340.28,11410.2144,11432.0288,18591.38,2644814.344,-0.1908,-2.72
600519.SH,20240819,1328.2722,1353.2051,1321.7793,1322.1874,1327.5302,11484.64,11700.2176,11428.5,11432.0288,11478.224,20432.79,2942106.435,-0.4025,-5.76
600519.SH,20240816,1323.4396,1331.9083,1314.368,1327.5302,1323.5324,11442.8558,11516.0784,11364.4202,11478.224,11443.6578,16454.7,2349825.846,0.3021,4.31
600519.SH,20240815,1303.2558,1331.9732,1302.254,1323.5324,1310.9268,11268.3406,11516.6398,11259.679,11443.6578,11334.666,23038.97,3275699.572,0.9616,13.59
600519.SH,20240814,1319.9334,1321.6865,1309.7395,1310.9268,1319.9334,11412.5402,11427.698,11324.4004,11334.666,11412.5402,13414.31,1898377.426,-0.6824,-9.71
600519.SH,20240813,1329.1998,1331.0549,1309.7302,1319.9334,1332.0752,11492.66,11508.7,11324.3202,11412.5402,11517.522,16308.43,2317037.756,-0.9115,-13.09
600519.SH,20240812,1326.4171,1338.4754,1323.2448,1332.0752,1332.7245,11468.6,11572.86,11441.1716,11517.522,11523.136,13632.03,1956573.438,-0.0487,-0.7
600519.SH,20240809,1354.2718,1362.5921,1332.7245,1332.7245,1327.0571,11709.4406,11781.38,11523.136,11523.136,11474.1338,30138.49,4368705.515,0.4271,6.11
600519.SH,20240808,1308.7934,1343.2802,1306.9382,1327.0571,1312.9674,11316.22,11614.4036,11300.18,11474.1338,11352.31,25130.82,3592705.43,1.0731,15.19
