ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600519.SH,20240108,1643.99,0.2037,0.4659,1.05,32.9288,29.0082,10.6558,16.6413,14.7294,2.7383,2.7383,125619.78,125619.78,54913.6536,206517662.1222,206517662.1222
600519.SH,20240105,1663.36,0.1611,0.3686,0.72,33.3168,29.35,10.7814,16.8373,14.9029,2.7064,2.7064,125619.78,125619.78,54913.6536,208950917.2608,208950917.2608
600519.SH,20240104,1669.0,0.1716,0.3925,0.8,33.4297,29.4495,10.8179,16.8944,14.9535,2.6972,2.6972,125619.78,125619.78,54913.6536,209659412.82,209659412.82
600519.SH,20240103,1694.0,0.161,0.3684,0.78,33.9305,29.8906,10.98,17.1475,15.1774,2.6574,2.6574,125619.78,125619.78,54913.6536,212799907.32,212799907.32
600519.SH,20240102,1685.01,0.256,0.5856,1.47,33.7504,29.732,10.9217,17.0565,15.0969,2.6716,2.6716,125619.78,125619.78,54913.6536,211670585.4978,211670585.4978
600519.SH,20231229,1726.0,0.2192,0.5015,1.33,34.5714,30.4553,11.1874,17.4714,15.4642,2.5252,2.6082,125619.78,125619.78,54913.6536,216819740.28,216819740.28
600519.SH,20231228,1724.99,0.3052,0.6982,2.04,34.5512,30.4374,11.1808,17.4612,15.4551,2.5267,2.6097,125619.78,125619.78,54913.6536,216692864.3022,216692864.3022
600519.SH,20231227,1667.06,0.1278,0.2924,0.79,33.3909,29.4153,10.8053,16.8748,14.9361,2.6145,2.7004,125619.78,125619.78,54913.6536,209415710.4468,209415710.4468
600519.SH,20231226,1670.0,0.1176,0.269,0.68,33.4498,29.4672,10.8244,16.9045,14.9624,2.6099,4.0076,125619.78,125619.78,54913.6536,209785032.6,209785032.6
600519.SH,20231225,1672.0,0.0993,0.2271,0.54,33.4898,29.5024,10.8374,16.9248,14.9803,2.6068,4.0028,125619.78,125619.78,54913.6536,210036272.16,210036272.16
600519.SH,20231222,1670.65,0.1725,0.3946,0.83,33.4628,29.4786,10.8286,16.9111,14.9682,2.6089,4.006,125619.78,125619.78,54913.6536,209866685.457,209866685.457
600519.SH,20231221,1670.0,0.2309,0.5283,1.01,33.4498,29.4672,10.8244,16.9045,14.9624,2.6099,4.0076,125619.78,125619.78,54913.6536,209785032.6,209785032.6
600519.SH,20231220,1649.79,0.1838,0.4205,0.73,33.045,29.1105,10.6934,16.7,14.7813,2.6419,4.0567,125619.78,125619.78,54913.6536,207246256.8462,207246256.8462
600519.SH,20231219,1675.0,0.1768,0.4044,0.71,33.5499,29.5554,9.6605,16.9551,15.0072,2.6021,2.855,125619.78,125619.78,54913.6536,210413131.5,210413131.5
600519.SH,20231218,1662.0,0.1584,0.3623,0.57,33.2895,29.326,9.5855,16.8236,14.8907,2.6224,2.8773,125619.78,125619.78,54913.6536,208780074.36,208780074.36
600519.SH,20231215,1645.0,0.2953,0.6755,1.13,32.949,29.026,9.4874,16.6515,14.7384,2.6495,2.9071,125619.78,125619.78,54913.6536,206644538.1,206644538.1
600519.SH,20231214,1635.9,0.3238,0.7407,1.37,32.7667,28.8655,9.435,16.5594,14.6569,2.6643,2.9232,125619.78,125619.78,54913.6536,205501398.102,205501398.102
600519.SH,20231213,1660.0,0.3088,0.7064,1.46,33.2495,29.2907,9.5739,16.8033,14.8728,2.6256,2.8808,125619.78,125619.78,54913.6536,208528834.8,208528834.8
600519.SH,20231212,1709.99,0.1673,0.3826,0.74,34.2508,30.1728,9.8623,17.3093,15.3207,2.5488,2.7966,125619.78,125619.78,54913.6536,214808567.6022,214808567.6022
600519.SH,20231211,1698.0,0.2932,0.6707,1.49,34.0106,29.9612,9.7931,17.188,15.2133,2.5668,2.8163,125619.78,125619.78,54913.6536,213302386.44,213302386.44
600519.SH,20231208,1704.92,0.2093,0.4787,1.01,34.1492,30.0833,9.833,17.258,15.2753,2.5564,2.8049,125619.78,125619.78,54913.6536,214171675.3176,214171675.3176
600519.SH,20231207,1700.0,0.1993,0.456,0.99,34.0507,29.9965,9.8046,17.2082,15.2312,2.5638,2.813,125619.78,125619.78,54913.6536,213553626.0,213553626.0
600519.SH,20231206,1703.0,0.1899,0.4343,0.99,34.1107,30.0494,9.8219,17.2386,15.2581,2.5593,2.808,125619.78,125619.78,54913.6536,213930485.34,213930485.34
600519.SH,20231205,1709.0,0.238,0.5445,1.43,34.2309,30.1553,9.8566,17.2993,15.3118,2.5503,2.7982,125619.78,125619.78,54913.6536,214684204.02,214684204.02
600519.SH,20231204,1750.71,0.1468,0.3358,0.9,35.0664,30.8913,10.0971,17.7215,15.6855,2.4896,2.7315,125619.78,125619.78,54913.6536,219923805.0438,219923805.0438
600519.SH,20231201,1760.28,0.2631,0.6019,2.01,35.2581,31.0601,10.1523,17.8184,15.7713,2.476,2.7167,125619.78,125619.78,54913.6536,221125986.3384,221125986.3384
600519.SH,20231130,1791.5,0.17,0.3889,1.47,35.8834,31.611,10.3324,18.1344,16.051,2.4329,2.6693,125619.78,125619.78,54913.6536,225047835.87,225047835.87
600519.SH,20231129,1774.71,0.1365,0.3123,1.26,35.5471,31.3148,10.2355,17.9645,15.9006,2.4559,2.6946,125619.78,125619.78,54913.6536,222938679.7638,222938679.7638
600519.SH,20231128,1769.04,0.1156,0.2644,0.87,35.4335,31.2147,10.2028,17.9071,15.8498,2.4638,2.7032,125619.78,125619.78,54913.6536,222226415.6112,222226415.6112
600519.SH,20231127,1763.0,0.1294,0.2961,0.95,35.3125,31.1081,10.168,17.8459,15.7957,2.4722,2.7125,125619.78,125619.78,54913.6536,221467672.14,221467672.14
600519.SH,20231124,1777.0,0.1042,0.2383,0.69,35.593,31.3552,10.2487,17.9876,15.9211,2.4527,2.6911,125619.78,125619.78,54913.6536,223226349.06,223226349.06
600519.SH,20231123,1786.0,0.0919,0.2103,0.6,35.7732,31.514,10.3006,18.0787,16.0017,2.4404,2.6775,125619.78,125619.78,54913.6536,224356927.08,224356927.08
600519.SH,20231122,1781.51,0.1008,0.2306,0.62,35.6833,31.4347,10.2747,18.0333,15.9615,2.4465,2.6843,125619.78,125619.78,54913.6536,223792894.2678,223792894.2678
600519.SH,20231121,1790.0,0.2396,0.5481,1.79,35.8533,31.5846,10.3237,18.1192,16.0376,2.4349,2.6716,125619.78,125619.78,54913.6536,224859406.2,224859406.2
600519.SH,20231120,1762.5,0.1481,0.3389,1.11,35.3025,31.0993,10.1651,17.8409,15.7912,2.4729,2.7132,125619.78,125619.78,54913.6536,221404862.25,221404862.25
600519.SH,20231117,1753.42,0.1729,0.3954,1.38,35.1207,30.9391,10.1127,17.749,15.7098,2.4857,2.7273,125619.78,125619.78,54913.6536,220264234.6476,220264234.6476
600519.SH,20231116,1760.05,0.1,0.2287,0.8,35.2534,31.0561,10.151,17.8161,15.7692,2.4764,2.717,125619.78,125619.78,54913.6536,221097093.789,221097093.789
600519.SH,20231115,1772.93,0.1468,0.3357,1.23,35.5114,31.2834,10.2253,17.9464,15.8846,2.4584,2.6973,125619.78,125619.78,54913.6536,222715076.5554,222715076.5554
600519.SH,20231114,1765.27,0.102,0.2334,0.78,35.358,31.1482,10.1811,17.8689,15.816,2.469,2.709,125619.78,125619.78,54913.6536,221752829.0406,221752829.0406
600519.SH,20231113,1764.0,0.1462,0.3345,1.03,35.3326,31.1258,10.1738,17.856,15.8046,2.4708,2.7109,125619.78,125619.78,54913.6536,221593291.92,221593291.92
600519.SH,20231110,1775.84,0.1311,0.2998,0.8,35.5697,31.3347,10.242,17.9759,15.9107,2.4543,2.6929,125619.78,125619.78,54913.6536,223080630.1152,223080630.1152
600519.SH,20231109,1794.11,0.1019,0.2331,0.54,35.9357,31.6571,10.3474,18.1608,16.0744,2.4293,2.6654,125619.78,125619.78,54913.6536,225375703.4958,225375703.4958
600519.SH,20231108,1798.34,0.1158,0.2649,0.37,36.0204,31.7317,10.3718,18.2037,16.1123,2.4236,2.6592,125619.78,125619.78,54913.6536,225907075.1652,225907075.1652
600519.SH,20231107,1791.17,0.1559,0.3566,0.5,35.8768,31.6052,10.3305,18.1311,16.048,2.4333,2.6698,125619.78,125619.78,54913.6536,225006381.3426,225006381.3426
600519.SH,20231106,1812.0,0.2032,0.4648,0.65,36.294,31.9727,10.4506,18.3419,16.2347,2.4054,2.6391,125619.78,125619.78,54913.6536,227623041.36,227623041.36
600519.SH,20231103,1811.24,0.2402,0.5495,0.76,36.2788,31.9593,10.4462,18.3342,16.2279,2.4064,2.6402,125619.78,125619.78,54913.6536,227527570.3272,227527570.3272
600519.SH,20231102,1779.5,0.2222,0.5082,0.72,35.643,31.3993,10.2632,18.0129,15.9435,2.4493,2.6873,125619.78,125619.78,54913.6536,223540398.51,223540398.51
600519.SH,20231101,1780.99,0.7415,1.6962,3.41,35.6729,31.4256,10.2717,18.028,15.9568,2.4472,2.6851,125619.78,125619.78,54913.6536,223727571.9822,223727571.9822
600519.SH,20231031,1684.58,0.1581,0.3616,0.68,33.7418,29.7244,9.7157,17.0521,15.093,2.5873,2.8387,125619.78,125619.78,54913.6536,211616568.9924,211616568.9924
600519.SH,20231030,1681.0,0.1917,0.4386,0.81,33.6701,29.6612,9.6951,17.0159,15.061,2.5928,2.8448,125619.78,125619.78,54913.6536,211166850.18,211166850.18
600519.SH,20231027,1676.71,0.2727,0.6239,1.08,33.5842,29.5855,9.6703,16.9725,15.0225,2.5994,2.8521,125619.78,125619.78,54913.6536,210627941.3238,210627941.3238
600519.SH,20231026,1672.23,0.1782,0.4077,0.53,33.4944,29.5065,9.6445,16.9271,14.9824,2.6064,2.8597,125619.78,125619.78,54913.6536,210065164.7094,210065164.7094
600519.SH,20231025,1677.5,0.288,0.6588,0.93,33.6,29.5995,9.6749,16.9805,15.0296,2.5982,2.8507,125619.78,125619.78,54913.6536,210727180.95,210727180.95
600519.SH,20231024,1642.95,0.2377,0.5438,0.83,32.908,28.9899,9.4756,16.6307,14.7201,2.6529,2.9107,125619.78,125619.78,54913.6536,206387017.551,206387017.551
600519.SH,20231023,1643.98,0.2009,0.4595,0.72,32.9286,29.008,9.4816,16.6411,14.7293,2.6512,2.9089,125619.78,125619.78,54913.6536,206516405.9244,206516405.9244
600519.SH,20231020,1645.0,0.3612,0.8263,1.47,32.949,29.9907,10.2851,16.6515,15.1879,2.6495,2.9071,125619.78,125619.78,54913.6536,206644538.1,206644538.1
600519.SH,20231019,1630.0,0.585,1.3383,3.83,32.6486,29.7172,10.1913,16.4996,15.0494,2.6739,2.9338,125619.78,125619.78,54913.6536,204760241.4,204760241.4
600519.SH,20231018,1728.0,0.1617,0.37,1.04,34.6115,31.5039,10.8041,17.4916,15.9542,2.5223,2.7674,125619.78,125619.78,54913.6536,217070979.84,217070979.84
600519.SH,20231017,1726.0,0.119,0.2722,0.73,34.5714,31.4674,10.7916,17.4714,15.9357,2.5252,2.7706,125619.78,125619.78,54913.6536,216819740.28,216819740.28
600519.SH,20231016,1729.9,0.1655,0.3786,0.93,34.6496,31.5385,10.8159,17.5109,15.9717,2.5195,2.7644,125619.78,125619.78,54913.6536,217309657.422,217309657.422
600519.SH,20231013,1751.0,0.1992,0.4558,1.17,35.0722,31.9232,10.9479,17.7245,16.1665,2.4891,2.7311,125619.78,125619.78,54913.6536,219960234.78,219960234.78
600519.SH,20231012,1786.0,0.1183,0.2707,0.66,35.7732,32.5613,11.1667,18.0787,16.4897,2.4404,2.6775,125619.78,125619.78,54913.6536,224356927.08,224356927.08
600519.SH,20231011,1778.5,0.1747,0.3996,1.02,35.623,32.4246,11.1198,18.0028,16.4204,2.4507,2.6888,125619.78,125619.78,54913.6536,223414778.73,223414778.73
600519.SH,20231010,1770.0,0.1615,0.3694,1.0,35.4527,32.2696,11.0667,17.9168,16.342,2.4624,2.7018,125619.78,125619.78,54913.6536,222347010.6,222347010.6
600519.SH,20231009,1777.0,0.2369,0.542,1.41,35.593,32.3972,11.1104,17.9876,16.4066,2.4527,2.6911,125619.78,125619.78,54913.6536,223226349.06,223226349.06
600519.SH,20230928,1798.55,0.1635,0.374,0.98,36.0246,32.7901,11.2452,18.2058,16.6056,2.4233,2.6589,125619.78,125619.78,54913.6536,225933455.319,225933455.319
600519.SH,20230927,1814.0,0.1662,0.3802,1.09,36.3341,33.0718,11.3418,18.3622,16.7482,2.4027,2.6362,125619.78,125619.78,54913.6536,227874280.92,227874280.92
600519.SH,20230926,1816.0,0.1255,0.287,0.83,36.3741,33.1082,11.3543,18.3824,16.7667,2.4001,2.6333,125619.78,125619.78,54913.6536,228125520.48,228125520.48
600519.SH,20230925,1832.38,0.1113,0.2546,0.61,36.7022,33.4069,11.4567,18.5482,16.9179,2.3786,2.6098,125619.78,125619.78,54913.6536,230183172.4764,230183172.4764
600519.SH,20230922,1849.0,0.2738,0.6263,1.59,37.0351,33.7099,11.5606,18.7165,17.0713,2.3572,2.5863,125619.78,125619.78,54913.6536,232270973.22,232270973.22
600519.SH,20230921,1798.39,0.1551,0.3549,0.92,36.0214,32.7872,11.2442,18.2042,16.6041,2.4236,2.6591,125619.78,125619.78,54913.6536,225913356.1542,225913356.1542
600519.SH,20230920,1824.0,0.0995,0.2277,0.55,36.5344,33.2541,11.4043,18.4634,16.8405,2.3895,2.6218,125619.78,125619.78,54913.6536,229130478.72,229130478.72
600519.SH,20230919,1826.94,0.1193,0.273,0.68,36.5932,33.3077,11.4227,18.4932,16.8677,2.3857,2.6175,125619.78,125619.78,54913.6536,229499800.8732,229499800.8732
600519.SH,20230918,1829.2,0.2592,0.5929,1.74,36.6385,33.3489,11.4368,18.516,16.8885,2.3827,2.6143,125619.78,125619.78,54913.6536,229783701.576,229783701.576
600519.SH,20230915,1781.99,0.2263,0.5177,1.84,35.6929,32.4882,11.1416,18.0382,16.4527,2.4459,2.6836,125619.78,125619.78,54913.6536,223853191.7622,223853191.7622
600519.SH,20230914,1818.69,0.1393,0.3188,1.14,36.428,33.1573,11.3711,18.4096,16.7915,2.3965,2.6294,125619.78,125619.78,54913.6536,228463437.6882,228463437.6882
600519.SH,20230913,1819.91,0.1552,0.3551,1.43,36.4524,33.1795,11.3787,18.422,16.8028,2.3949,2.6277,125619.78,125619.78,54913.6536,228616693.8198,228616693.8198
600519.SH,20230912,1819.96,0.0969,0.2216,0.85,36.4534,33.1804,11.379,18.4225,16.8032,2.3948,2.6276,125619.78,125619.78,54913.6536,228622974.8088,228622974.8088
600519.SH,20230911,1822.17,0.1268,0.29,1.0,36.4977,33.2207,11.3928,18.4449,16.8236,2.3919,2.6244,125619.78,125619.78,54913.6536,228900594.5226,228900594.5226
600519.SH,20230908,1818.5,0.0972,0.2224,0.76,36.4242,33.1538,11.3699,18.4077,16.7897,2.3968,2.6297,125619.78,125619.78,54913.6536,228439569.93,228439569.93
600519.SH,20230907,1838.0,0.1352,0.3092,1.08,36.8148,33.5093,11.4918,18.6051,16.9698,2.3713,2.6018,125619.78,125619.78,54913.6536,230889155.64,230889155.64
600519.SH,20230906,1861.0,0.0885,0.2025,0.64,37.2755,33.9287,11.6356,18.8379,17.1821,2.342,2.5696,125619.78,125619.78,54913.6536,233778410.58,233778410.58
600519.SH,20230905,1858.7,0.1247,0.2852,0.78,37.2294,33.8867,11.6212,18.8146,17.1609,2.3449,2.5728,125619.78,125619.78,54913.6536,233489485.086,233489485.086
600519.SH,20230904,1866.0,0.19,0.4347,1.01,37.3756,34.0198,11.6669,18.8885,17.2283,2.3357,2.5628,125619.78,125619.78,54913.6536,234406509.48,234406509.48
600519.SH,20230901,1851.05,0.1046,0.2394,0.53,37.0762,33.7472,11.5734,18.7372,17.0903,2.3546,2.5835,125619.78,125619.78,54913.6536,232528493.769,232528493.769
600519.SH,20230831,1847.0,0.118,0.2699,0.55,36.995,33.6734,11.5481,18.6962,17.0529,2.3598,2.5891,125619.78,125619.78,54913.6536,232019733.66,232019733.66
600519.SH,20230830,1856.0,0.1577,0.3608,0.73,37.1753,33.8375,11.6044,18.7873,17.136,2.3483,2.5766,125619.78,125619.78,54913.6536,233150311.68,233150311.68
600519.SH,20230829,1851.33,0.2305,0.5272,1.09,37.0818,33.7524,11.5752,18.74,17.0929,2.3543,2.5831,125619.78,125619.78,54913.6536,232563667.3074,232563667.3074
600519.SH,20230828,1834.97,0.3268,0.7476,1.86,36.7541,33.4541,11.4729,18.5744,16.9418,2.3752,2.6061,125619.78,125619.78,54913.6536,230508527.7066,230508527.7066
600519.SH,20230825,1824.98,0.1499,0.3429,0.87,36.554,33.272,11.4104,18.4733,16.8496,2.3882,2.6204,125619.78,125619.78,54913.6536,229253586.1044,229253586.1044
600519.SH,20230824,1816.3,0.2074,0.4745,1.31,36.3801,33.1137,11.3561,18.3855,16.7694,2.3997,2.6329,125619.78,125619.78,54913.6536,228163206.414,228163206.414
600519.SH,20230823,1774.0,0.1585,0.3626,1.07,35.5329,32.3425,11.0917,17.9573,16.3789,2.4569,2.6957,125619.78,125619.78,54913.6536,222849489.72,222849489.72
600519.SH,20230822,1788.0,0.2122,0.4853,1.64,35.8133,32.5978,11.1792,18.099,16.5081,2.4376,2.6746,125619.78,125619.78,54913.6536,224608166.64,224608166.64
